uri,count,itemLabel
Q76257363,787,Adam James Swanbury Brown
Q75347428,787,Jack James
Q75918530,787,"Sir William Robert Henry Fairlie-Cuninghame of Robertland, 17th Bt."
Q2674013,787,"David Pratt, 6th Marquess Camden"
Q103076026,787,John Phillip Owens
Q3180844,787,John A. Baker
Q2454140,787,Jean-Pierre Richard
Q444678,787,John Jacob Rhodes
Q7412661,787,Samuel Smith
Q6698193,787,Lucy Barnes Brown
Q102355944,787,Vascar Godfrey Harris
Q5318106,787,Dwight B. Heath
Q28567916,787,James Mellor Brown
Q59626627,787,William Wilson Lambert
Q45899750,787,Louisa Lowrie
Q2428210,787,Thomas Wilson
Q6237935,787,John Harris
Q56734427,786,"William Harding, 3rd Baron Harding of Petherton"
Q75860838,786,Sir William Evans
Q5949428,786,Juan Fernández-Capalleja
Q3643499,786,Brad Wright
Q67499215,786,David John Hill
Q1244832,786,Franz Adams der Jüngere
Q2218465,786,Samuel Jones
Q63161844,786,Charles Henry Rogers
Q2173745,786,Rudolf Schmid
Q1696131,786,Johann Schmidt
Q76319433,786,Robert Charles Wilson
Q5128676,786,Claude Allen
Q882615,786,John Collins
Q1168633,786,Thomas S. Martin
Q75969194,786,Tom Henniker-Major
Q55998474,786,Princess María Teresa of Bourbon-Parma
Q80101238,786,Pierre Bertrand
Q6240434,786,John Hunt
Q28083352,786,John Roberts
Q17421859,786,George A. Smith
Q64019837,786,William H. Smith
https://en.wikipedia.org/wiki/Vicente_Fern%C3%A1ndez,786,
Q441047,786,Dustin Brown
Q76113617,786,Charles John King
Q5576428,786,Godfrey Evans
Q28909564,786,Wilmer Russell Walker
Q7610270,786,Stephen Porter Dunn
Q3051126,786,Elise M. Boulding
Q21104307,786,Bill Thomas
Q7273598,786,R. E. G. Davies
Q20004345,786,José Antonio Rodríguez Ferrer
Q5942814,786,José María Crespo Rodríguez
Q60577276,786,"William Byng, 9th Earl of Strafford"
Q75896973,786,Giles James John Dicks
Q75255874,786,Richard William Lewis Groves
Q350799,786,Robbie Savage
Q1732431,786,Karl Müller
Q2154008,786,Duchess Maria Isabella of Württemberg
Q6233267,786,"John FitzGerald, 1st Baron Desmond"
Q6145568,786,James William Elliott
Q7346039,786,Robert James Henderson
Q54353890,786,John Fearby Campbell Haslam
Q6228171,786,John D. Hall
Q1649837,786,Alan P. Merriam
Q100152332,786,Robert Christopher Lundin Brown
Q7383203,786,Ruth Sawtell Wallis
Q101453,786,Johann Friedrich II. von Alvensleben
Q63159872,786,Herbert William Lewis
Q629482,786,William of Champlitte
Q75273894,786,"Sir John Parker Mosley, 1st Bt."
Q76347439,786,William John Alexander Stamer
Q1681311,786,James Wilson
Q6239269,786,John Hill
Q4711407,786,Albert W. Hicks
Q76271298,786,William Alexander Ross
Q102414674,786,Roland Martin
Q60734448,786,Kevin Jones
Q1449495,786,"Francis William, Count of Hohenzollern-Berg"
Q16857302,786,John Stark Edwards
Q76052891,786,"Sir Charles Alexander James Leith-Buchanan, 7th Bt."
Q75879517,786,Henry Robert Campbell Litchfield
Q6263207,786,John Watson
Q666836,786,"Frederick, Duke of Lower Lorraine"
Q5507789,786,Fulbert of Falaise
Q16071510,786,James Guy
Q17123325,785,George Brown
Q15967283,785,John Cuthbert
Q19661158,785,W. J. H. Traynor
Q75425802,785,Henry John Wood
Q95239294,785,Samuel John Kenneth Baker
Q75264368,785,Justin William Smith
Q7329403,785,Richard Taylor
Q75267088,785,William Evans
Q76187224,785,George William Page Moore
Q75690531,785,Thomas James Hansford Hughes
Q7791220,785,Thomas James Young
Q75660351,785,William Smith
Q18001286,785,John Hilliard
Q51585669,785,William Smith
Q19311678,785,Wilhelm Meyer
Q76373900,785,"Sir Henry William Martin, 2nd Bt."
Q64685893,785,Thomas Auriol Robinson
Q16072379,785,Hugh Smith
Q56036413,785,"Sir John Charles Bell, 1st Baronet"
Q64734014,785,Juan Manuel Garcia de Vargas y Ribera
Q104055793,785,"Thomas Wilson, of Casterton Hall"
Q6128124,785,"James A. Gray, Jr."
Q2833857,785,Alexandre Martin
Q76113243,785,"James John Graham, Marquess of Graham"
Q573424,785,"Henry IV, Count of Bar"
Q5939431,785,José Enrique Martínez Fernández
Q21464858,785,William Ferguson Watson
Q102121380,785,Robert Arthur Brown
Q7329109,785,Richard Smith
Q75470981,785,Dominic William Jude Evans
Q333364,785,"Henry Forster, 1st Baron Forster"
Q20859625,785,Karl-Franz Müller
Q6196541,785,Jim Mackenzie
Q7372979,785,Roy Hughes
Q6836545,785,Michel Richard
Q29378390,785,Winslow Wilson
Q70213,785,"Maurice Wilhelm, Duke of Saxe-Merseburg"
Q100981361,785,David Cooper
Q932292,785,Lorenzo the Elder
Q8004245,785,William Alexander
Q75932909,785,John Walter Henry Charles Lambert
Q21166682,785,Matthew John Aylmer Freeman
Q6241934,785,John Johnson
Q5195792,785,Curtis Johnson
Q6775717,785,Martin How
Q102123973,785,William Victor Smith
Q76032727,785,"Sir Ian Parry David Hughes-Morgan, 4th Bt."
Q6229591,785,John Dodds
Q75759640,785,Lady Iona Douglas-Home
https://en.wikipedia.org/wiki/Wendy_Williams,785,
Q54313165,785,Thomas Johnson
Q163947,785,"Jimmy ""Orion"" Ellis"
Q75786930,785,George S. Davis
Q21855221,785,Johann Jacob Meyer
Q8019206,785,William Taylor
Q107037927,785,John Ross
Q76233078,785,John James Harvey
Q75457260,785,Herbert Charles Smith
Q5295220,784,Donald Thomas Anderson
Q30613003,784,Thomas Smith
Q75307229,784,"Sir John Charles Arthur Digby Lawson, 3rd Bt."
Q95894612,784,Johann Michael Hoffmann
Q102200543,784,Philip James Smith
Q1665116,784,John R. Jewitt
Q8010915,784,William Harris
Q52149461,784,Cecilia Margaret Nairn
Q15407781,784,William S. Evans
Q96270054,784,Franz Leonz Bucher
Q5503390,784,Frick Art Reference Library
Q76166799,784,William Smith
Q224153,784,Robert Bruce Merrifield
Q75650660,784,John George Henry William Dunbar
Q75334894,784,William Evans
Q42828067,784,Arthur William Taylor
Q16728881,784,William B. Evans
Q22018950,784,William McKenzie
Q75814751,784,William Evans
Q6262820,784,John Wallis
Q6264890,784,John Work Scott
Q104840126,784,George A. Smith
Q64850510,784,Muhsin Al-Habeeb
Q65497847,784,María José López González
Q53764859,784,John Bell
Q76197172,784,William Evans
Q6128533,784,James Alexander Gordon
Q1889431,784,Manfred Günther
Q98672630,784,William Smith
Q63163838,784,Owen Richard Williams
Q63069577,784,Antônio Carlos Nogueira Cabral
Q53839011,784,Thomas Smith
Q1036389,784,Carl-Albrecht von Treuenfels
Q75539189,784,William Evans
Q6262991,784,John Ward
https://en.wikipedia.org/wiki/Paul_Manafort,784,
Q16011596,784,George Johnson
Q75984922,784,David Charles Ballinger Griffith
Q56177069,784,William Evans
Q8018707,784,William Staite Murray
Q108052011,784,John Miller
Q75432011,784,William Evans
Q6238720,784,John Henry Alexander
Q75266701,784,John William Talbot Lewes
Q76208741,784,Richard Gethyn Jones
Q98100304,784,Richard Jones
Q19519955,784,Bob Brown
Q72938189,784,Johann Hartmann Reinmann
Q5981237,784,Robert McClelland
Q76171312,784,"Sir Ralph George Cavendish Smith-Marriott, 10th Bt."
Q26678522,784,John Hamilton
Q56187259,784,Richard Griffith Owen
Q7349876,784,Robert Smith
Q96216906,784,James Thompson (Thomson)
Q76151348,784,William Evans
Q78066540,784,Johann Ulrich Meyer
Q64685572,784,Josephine Elizabeth Campbell
Q108465,784,Gunter Schmidt
Q546140,784,Mary Ward
Q100933616,784,John Taylor
Q99345011,784,W. Bramwell Smith Jr
Q8018025,784,William S. Taylor
Q122238,784,Jost Hermand
Q4525010,784,Igor Shklyarevsky
Q98142497,784,Mary Lewis
Q5606389,784,Greg Walker
Q20732777,784,Daniel Jones
Q102312709,784,John Andrew Kairalla
Q6300397,784,Juan Manuel Silva Camarena
Q2514387,784,"James Reid, Baron Reid"
Q18160769,784,J. R. James
Q16929722,783,Thomas Moore
Q6223114,783,John Brewer Davis
Q55902631,783,Johann Nikolaus Hoffmann
Q107224132,783,William Smith
Q52155206,783,William Thayer Smith
Q76158929,783,Ewan Victor William Sefton-Smith
Q75266339,783,John Campbell
Q75951268,783,Sir Thomas Smith
Q19984608,783,Rookie Brown
Q28924325,783,John Hornsby
Q6139732,783,James Middleton
Q55637749,783,William Smith (Archdeacon of Armagh)
Q17540834,783,Francisco Antonio Pacheco Fernández
Q6262425,783,John W. Minick
Q102168389,783,William Robert Gordon
Q75450047,783,Vivien Smith
Q75961896,783,William Evans Morrell
Q4726762,783,"Aline Griffith, Countess of Romanones"
Q100934803,783,Koby Thomas
Q108641807,783,Jean Manesca
Q76030544,783,John Taylor
Q10285096,783,Francisco Proença Garcia
Q723208,783,Johnny Moore
Q14945653,783,Owen Jenkins
Q7369352,783,Ross Gillespie
Q60475645,783,José Rodríguez Díaz
Q60736259,783,Bob Thomas
Q15378581,783,Peter Thomas
Q75487891,783,David Henry Lewis Wigan
Q21460691,783,John Campbell Best
Q95719304,783,José Antonio Huamaní Coaquira
Q447520,783,"Louis, Prince of Condé"
Q55362459,783,Jack Parker
Q108555715,783,"William Thompson, Sr."
Q7597888,783,Stan Smith
Q4172136,783,Anita Dube
https://en.wikipedia.org/wiki/Mikhail_Gorbachev,783,
Q75913978,783,William Alexander Gordon
Q24955724,783,Duchess Maria Karolina in Bavaria
Q8019341,783,William Thomas Robertson
Q8012017,783,William Henry Hall
Q13551328,783,John Hughes
Q75610702,783,William Alexander Crawford Cockburn
Q75242536,783,Richard Ian Griffith Taylor
Q21457400,783,James Michael Brown
Q19605276,783,James Wootton-Davies
Q75603224,783,William Henry Baker Baker
Q76039101,783,William Alexander Palmer
Q76149487,783,Simon Richard Lewis Thomas
Q75489975,783,John George Baring Hills
Q108053866,783,Barry Johnson
Q102673373,783,William John White
Q106668543,783,Charles L. Fair
Q21999856,783,Tom Abbott
Q107106697,783,Ian Ross
Q100744884,783,John Campbell Burns
Q103481,783,Freder van Holk
Q24037709,783,Franz Friedrich Hoffmann-Fallersleben
Q75383803,783,Lucy Davies
Q1700749,783,"John L. Hall, Jr."
Q7529792,783,"Sir William Taylor, 1st Baronet"
Q1679989,783,James B. Ray
Q2310712,782,Louise Adélaïde d'Orléans
Q75311306,782,Robert St. John Blacker-Douglas
Q75971570,782,William Smith
Q75548981,782,George William Conyngham Stuart
Q25036397,782,William Thornton
Q1257865,782,William B. Read
Q76032565,782,Hugh St. John Hughes
Q76157103,782,Professor John Alexander McCarter
Q8008246,782,William E. Hall
Q76271688,782,William Smith
Q75436843,782,William Smith
Q102671869,782,Henry Wilford Davis
Q807092,782,Baptist Hoffmann
Q1813082,782,John Peake
Q7224977,782,Jim Morrison
Q6280956,782,Joseph Alexander Adams
Q9013891,782,José González Fernández de la Bandera
Q211910,782,James S. T. Stranahan
Q23461738,782,John Henry Thomas
Q15998698,782,Henry Jones
Q94655739,782,William Smith Scudder
Q6694058,782,Lowkey
Q102138618,782,William Smith
Q75450305,782,Thomas William George Boteler Irby
Q5075828,782,Charles Brown
Q100959631,782,Joe Wilson
Q1541979,782,Graham Walker
Q98764669,782,Evan Rees Jones
Q19975369,782,William David Walker
Q15621247,782,Francisco José Rodríguez Hernández
Q21976359,782,José Luis García-Pérez
Q94830385,782,John William Parker
Q104173625,782,Richard E Clark
Q1400295,782,Karl Müller
Q11238816,782,William Green Miller
Q96064705,782,Benjamin Horbowy
Q18161018,782,Lewis William Buck
Q96208146,782,John King
Q72834,782,"Friedrich Josias, Prince of Saxe-Coburg and Gotha"
Q101081987,782,Bruce Taylor
Q26271093,782,John Kingston
Q22097811,782,William Miller
Q7351099,782,Robert William Lawrence
Q75511170,782,Robert William Bruce
Q65051114,782,William Smith
Q75828217,782,Thomas Joseph Hill Ashton
Q28792850,782,"Frederick John Monson, 5th Baron Monson"
Q75278517,782,William Harold Sandford Evans
Q107651616,782,John Lassiter Sanders
Q75439793,782,Edward George Hall
Q30603488,782,John Bell
Q7329106,782,Richard Smith
Q76069220,782,John Taylor
Q62073276,782,John Taylor
Q5727601,782,Henry Roberts Williams
Q6260608,782,John Thomas O'Neil
Q102196274,782,John Thomas Webster
Q7344599,782,Robert G. Brown
Q6232468,782,John F. Miller
Q6131466,782,James Clifford Brown
Q100863,782,Jürgen Kriz
Q6264577,782,John Wimer
Q768699,782,Josep Maria Albert i Despujol
Q75619430,782,William Smith
Q75920767,782,William Smith
Q75877714,782,William Smith
Q15861577,782,John Campbell
Q336825,782,Robin Eames
Q76171399,782,James Colquhoun Buchanan-Smith
Q445180,782,John L. May
Q3850383,782,Marv Roberts
Q75617352,781,William Smith
Q75556167,781,Stuart William Brown
https://en.wikipedia.org/wiki/Jeff_Bridges,781,
Q4911138,781,Bill Thompson
Q75920770,781,William Smith
Q76162694,781,Douglas Clarke-Smith
Q882124,781,William B. Cooper
Q2608158,781,Robert Brown Black
Q6248778,781,John Miller
Q20733031,781,Evan Jones
Q41799913,781,William Granda
Q76022502,781,William Smith
Q4931658,781,Bob Anderson
Q100867415,781,James Joseph
Q75601534,781,James Alexander Leo Henderson
Q102252530,781,James Perry Brumbaugh-Smith
Q17001893,781,James Campbell
Q75666018,781,William Smith
Q3052901,781,Emmanuel de La Taille
Q69418107,781,Kyle Alexander
Q57418762,781,Juan José Rodríguez Jiménez
Q75265831,781,William Smith
Q76147433,781,David Robert Edwards
Q16227288,781,John Lewis
Q76311889,781,John Bruce Campbell
Q5951451,781,Juan Miguel Sánchez
Q75326792,781,Stephen Edward Smith Jr.
Q79127,781,Joseph Franz Auersperg
Q17001901,781,James Campbell
Q75944222,781,William James Carmichael Gibson
Q76025860,781,David Henry Lewis
Q7791392,781,Thomas Joseph-Watkin
Q75637285,781,William Smith
Q18936304,781,William Collins
Q75668981,781,William Smith
Q102357964,781,Robert Burns Campbell
Q1549580,781,Michael Williams
Q75513006,781,Alexander Erskine
Q333397,781,"David Clark, Baron Clark of Windermere"
Q75341909,781,William Smith
Q11998070,781,Robert Alexander Young
Q2467920,781,"Peter, Hereditary Prince of Yugoslavia"
Q108755771,781,Magnus John Taylor
Q56177072,781,William Evans
Q75285486,781,William Smith
Q51589381,781,Richard Jones
Q76287515,781,William Smith
Q95232443,781,Georg Meyer
Q7945661,781,William Henry Romaine-Walker
Q103886035,781,Juan Manuel Sánchez Fernández
Q102235119,781,William Smith
Q76044111,781,Frederick Griffith-Jones
Q75613798,781,William Smith
Q21403252,781,Ferdinand Fischer
Q75719598,781,William Smith
Q75430473,781,George Campbell-Johnson
Q75716004,781,Robert Bernard Jones
https://en.wikipedia.org/wiki/Tony_Orlando,781,
Q363869,781,William Phillips
Q76370608,781,Henry Francis Brown
Q75686207,781,William Smith
Q105956335,781,William White Miller
Q75811690,781,William Smith
Q108870078,781,John Alonzo Williams
Q75575723,781,William Smith
Q7343184,781,Robert Crawford
Q75617237,781,William Smith
Q8012382,781,William Hodgson
Q5587974,781,Len Browning
Q10853682,781,Anton Marec
Q76040371,781,James Herbert Johnson-Ferguson
Q96657596,780,William Little Brown
Q105285025,780,Robert Brown
Q3261133,780,Louis A. Bertrand
Q75955557,780,William Martin Watson
Q24846079,780,Charles Lewis
Q75957671,780,Andrew John Wood
Q76108491,780,William Smith
Q6228802,780,John Davis
Q102157721,780,James Dennis Smith
Q5044263,780,Carol Breckenridge
Q76170709,780,William Smith
Q28083567,780,John Roberts
Q76271363,780,William Smith
Q64021093,780,William Smith
Q6133387,780,James Edwards Rains
Q6137162,780,James Keith Brown
Q1441556,780,John T. Bird
Q76177188,780,"Sir James Watson Stewart of Balgownie, 4th Bt."
Q98644886,780,William C Smith
Q14946905,780,Robert Anderson
Q16066941,780,John Mills
Q75405107,780,William Smithers
Q57418930,780,William Smith Syme
Q2067092,780,Rob Edwards
Q23498416,780,Carl Müller
Q3830807,780,Les Allen
Q4913468,780,Billy Williams
Q76035151,780,Robert William Hunter
Q76160071,780,"Sir John Salusbury-Trelawny, 12th Baronet"
Q60842585,780,Johann Karl Gottfried Wagner
Q1732429,780,Karl Müller
Q106918194,780,Robert John Davidson
https://en.wikipedia.org/wiki/Robert_Redford,780,
Q1577727,780,Albert Friedrich von Anhalt-Dessau
Q75495468,780,William Smith
Q76136114,780,James George William Chapman
Q6384121,780,Keith Brown
Q75613800,780,William Smith
Q76170739,780,William Smith
Q55073141,780,John Sneyd Taylor
Q64751721,780,Johann Aloys Hoffmann
Q75399271,780,Robert William Francis Holt
Q102128542,780,William Wallace Taylor
Q76218534,780,William Smith
https://en.wikipedia.org/wiki/Keith_Richards,780,
Q76044713,780,William James King
Q43911585,780,John Campbell
Q6116270,780,Jackie Campbell
Q75682320,780,Walter William Johnson
Q6221418,780,John Bell
Q1186231,780,Billy Bryans
Q94295401,780,William Smith
Q76254456,780,"William Cathcart Smith Cuninghame, 14th of Caprington"
Q75786081,780,Joseph Morse
Q75615408,780,William White Miller
https://en.wikipedia.org/wiki/Chris_Christie,780,
Q76063302,780,John Campbell Mackenzie
Q6128370,780,James Adams
Q21890442,779,Juan José Torres
Q94811858,779,Johann Martin Schmidt
Q99463689,779,John R. Dummelow
Q100986150,779,William Smith
Q4935215,779,Bobby Jones
Q934645,779,"Jean III de Grailly, captal de Buch"
Q75274160,779,"John Henry Scott, 3rd Earl of Clonmell"
Q1088988,779,Manuel Pinto da Fonseca
Q16119982,779,"James M. Adams, Jr."
Q76193235,779,William Smith
Q20733739,779,Joseph William Thomas
Q1626576,779,Rich Johnson
Q62659643,779,Isabel Grace Mackenzie
Q6222774,779,"John Boyle, 2nd Earl of Glasgow"
Q94502853,779,José Fernández de Castro
Q100986153,779,William Smith
Q5941188,779,José Luis Castillejo
Q5301793,779,Douglas McDonald
Q6134561,779,James George Bell
Q5082292,779,Charles S. Spencer
Q7342540,779,Robert Butler
Q96337795,779,Anna May Clark
Q76042782,779,Graham John Clark Kennedy
Q888002,779,Bob Houbregs
Q2271401,779,Matthew Atkinson
Q62625833,779,John Gilchrist
Q75647611,779,Arthur John Peverley Hall
Q94656556,779,James Thomas Thompson
Q7329599,779,Richard Tyrone Jones
Q7350297,779,Robert Taylor
Q6247772,779,John McGill
Q105623823,779,John Lee Clark
Q965625,779,Will Johnson
Q94685429,779,William Smith
Q6256329,779,John S. MacDonald
Q5951075,779,Juan Manuel López de Zúñiga y Castro
Q17370487,779,William Arthur George Cale
Q75802985,779,Robert St. John Cole Bowen
Q75576431,779,William Smith
Q75632576,779,John Henry Alexander
Q57533,779,Princess Wilhelmine of Baden
Q76211341,779,Humphrey John James Stuart
Q15455651,779,Johann Christian Lebrecht Schmidt
Q6228786,779,John Davis
Q28360509,779,Thomas Robert Brook Leslie-Melville-Cartwright
Q5239906,779,David Smith
Q75780331,779,John Mills Jackson
Q96487104,779,Johannes Müller
Q107199515,779,Michael Clarke
Q76175160,779,Sir William Smith
Q100924686,779,William Smith
Q76206352,779,James Campbell-Johnston
Q76076901,779,Peter Lloyd
Q7817262,779,Tom Pope
Q53869429,779,John Manners
Q2625826,779,José Antonio Rodríguez
Q12315229,779,Hans Andersen
Q75564612,779,William Smith
Q4894768,779,Berry Brown
Q18912191,779,John Traill Taylor
Q75747913,779,William Smith
Q94494713,779,William Smith
Q75538796,779,Thomas Corry Ogilvie Evans
Q75350800,778,Thomas Sellar
Q60734066,778,Anthony Johnson
Q75580214,778,William Smith
Q5667653,778,Harry Butler
Q94419278,778,James Scott Hill
Q75777944,778,William Smith
Q95609,778,"Simon Henry, Count of Lippe"
Q75872572,778,"Sir Allen Synge, 9th Baronet"
Q3294048,778,Mark Davis
Q44155502,778,John Oliver Roberts
Q92401721,778,José María Fernández de la Vega y Sedano
Q75971765,778,William Jeremy Reardon Smith
Q27755902,778,Tyler Harris
Q5976350,778,Lilian Ferreira
Q76290682,778,John Campbell Sinclair
Q3017380,778,David Anderson
Q75935296,778,George James Campbell of Cessnock and Treesbank
Q8006024,778,William Brown
Q6138945,778,James Marshall
Q21535440,778,John Graham
Q5605540,778,Greg Evans
Q76170587,778,William Towers Smith
Q21521507,778,John Miller
Q6205162,778,Joan Jackson
Q58918913,778,James Wilson Williams
